case_sfid,account_sfid,case_number,case_contact_name,case_product,case_status,case_resolution,case_details,case_closure,case_priority,case_severity,case_reason,case_type,case_category,case_created_date,case_closed_date
e7d4250dbf86d7693367b7e7998c425ec3c8136dac78dac9a805ccd64ee058e2,cf180784721f47218c4479071e2d100750e58e12434453ff64ef8a1d0b847a02,60553,Contact_7d08ed56,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-03,2024-01-03
95fb4173816478bca22ee17367314cfe7dbc49d40365f42df5500f7a85345cbf,5e5230eece6dbef1a45a15d97fe5238d1e1cff44232705b2e336dcb43621d9fe,60546,Contact_7a35781b,GVD,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-03,2024-01-08
80302f18efa0a721c5370eee81bf9beefaf2b19d3ab5d01a8abbb840ce2ee87c,a4d382aef216e58b4c63d02149910105bac3fc1b726bd1c6af8439b4047ed596,60552,Contact_b14fec2f,GVD Perpetual,Closed,No Customer Response,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-01-03,2024-01-18
5c098c64a343932e8e47ec7b9db51fa89e1b51e4934a33b072b087df98e1d082,a30346606cb855c36aba619c8e02f886b17406bb5b3f66b6483fe14cc41348bf,60514,Contact_76df6d9c,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
73dbbb3f5b0e604052080c9c0db8774697a5e2775d9b031205b173c11445d2ce,b77da36d153a1e40ac41d891d68648285cdbe3710951ab457dc1f79a204bdabc,60508,Contact_2ef07d23,Docu-Proof Enterprise Workstation License,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-02,2024-01-02
0da934f0209b13dd1cead5210f5f1812bd0b8c7b12a6b072bbe13feed33687e2,220fcdda7a757dddecf6123f7e99d72ac29b4a0ad7819ecf42247e429afa5d42,60504,Contact_4108d770,GVD,Closed,Fixed,Offline,Undefined,Normal,Medium,Other,License Issue,Licensing,2024-01-02,2024-01-02
addcb09978164a018f91530c9af8b9471916d12b3fe6b315bc8021fdef900f30,a3032bcf52ff4f4ea4ed3ce83ff9c7f76b15344b4d0cc1f86253520cb06f4ba2,60501,Contact_41b03028,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-01-02,2024-01-02
e20fce37ce11930d416f443923f7a07baa3d5e5006d2d2f3fbf06bdb03c7de96,520dd314ed280f77cd531df933c00531ffec166110e608d0b1581669ee20e69b,60515,Contact_7e020d56,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
f1f4b8d24272d5961b957b46cd2f6d04825d1dad4fe561ddc81383f22bda98e5,2119bc0b61843045abfe642d65d47db22cca9fa0f8c8ae34587b8a861826750f,60517,Contact_dd892938,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
fe84af864e6928c399ca6ae5692a862e8052aa0f0093e594cfe3350114c7592e,c5836c1b328c50144caa14e0f65b55ed996708ed5a7a9421122acf1d8adc2378,60523,Contact_7fbd41ed,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-02,2024-01-09
448d495199ee2c3104862b9be479f5a25cc286060bba5dd29d6c1e918e52ba9b,00071f961d3a91b0cb93a6e8695373a759d4e62ee5c1351b1d78bd8d22fb6d9b,60505,Contact_4cdd98eb,Verify,Closed,Fixed,Undefined,Undefined,Normal,High,Other,User Access Issue,Licensing,2024-01-02,2024-01-02
29573bf86d846a3a6c64d8f9e86146a841e7918da054bc9c3413eefd7b0a74c2,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60507,Contact_25482fa9,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-01-02,2024-01-02
af097eaf58a64ac3f7ae6f543839866dc239f95ff7112485eaa25ba00a9ec631,16c54b322ab6fe2cf95f419c02a3eba4a37d6e156b85fcc6ab7ff35054350034,60524,Contact_6cde7782,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-02,2024-01-02
bf77a1af6594627bce66504389043c1fb08b8ecbb8cca3db3a98db0dd7518b5c,8d6af40d6b7f2ee1f066bb037fd9853ac6f4aae7933bed97df23139820a7e0f4,60511,Contact_cb9c5d58,GVD,Closed,Done,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-02,2024-01-02
60665dd161e1e8dede86e9539e9a53be3a521a1e971ef2a4fc1aa506b5031a4d,c93c8549e6eb3ff2726eee9a2740f36e4f876bd23bbb06bead0f17063061f5af,60513,Contact_7f67e09c,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
e710b97e4e1be6fbf3d697bee7721bf900a98e50041d3551f16ec1f59ae3ba70,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60506,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-02,2024-01-02
04b4de5a4424c25dea2d2be417887f3382d7fe33675b387dbc94274dc58397e3,3d9b05e9bdba3c6d1913833f2369de2416f8d5925b68696345f7810c778e170e,60516,Contact_dd892938,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
fb97e5d320d8c4087acaa7a6e2c6e272448d9515e6a6ae17f2f79b7bc0d4a6a9,,60528,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-01-02,2024-01-02
f77d1f6b4c232657307630c158e01c21ffc37e0c31d6ade4f646a877b12684bb,d2052e6781bca17202077c6ce7fcaf620ce93e66e4d4f1116e69907da7a29d4f,60512,Contact_3372407b,GVD,Closed,No Customer Response,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2024-01-02,2024-01-25
3c733306965014587bc6d8fd50ad39c282c435f55ef9615ff2718f3c7638cc77,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60510,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-02,2024-01-02
b6d731ab27c94c2e57daf73f4a8d0e064a9b5f75e8773ee1f1ef1b9d3af00e99,,60525,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-01-02,2024-01-02
573cdea2998eff08f40b46ee80256f9c6bed6dd116eedae75f13ee08da3e70d3,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60509,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-02,2024-01-02
c37695cbb7aaa1bbc62990e9dd105925f1aacd89b4b3712558fb72e3a4e045f8,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60522,Contact_1b71ff58,Platform for Digital Bundle,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-02,2024-01-02
d0016904ee4280541dd8a4901980089f3dcebe79537cc7c3deb311e1f564e4d7,9f4e31d8e23e4ecebce8bdaa3411b3f43420467d2e7cd60d74521013fee9238a,60521,Contact_cf5e5211,GVD,Closed,Fixed,Module Affected: Barcode,Undefined,Normal,Medium,Other,Software Performance,Software,2024-01-02,2024-02-29
d5c7efe6c90edb6c3c009b9f3a0653494e61242b42fe8e306597e3389ebf0267,a74ab7a53e2df9a04378dff2350ba636802a2ac4e87da42ae2ff7de70817885a,60518,Contact_b9303a68,Esko,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2024-01-02,2024-01-04
ab5cd5339f7ad204ba9fbda5903211d6b7759678d24e5c797669af19d9cc26cc,a3032bcf52ff4f4ea4ed3ce83ff9c7f76b15344b4d0cc1f86253520cb06f4ba2,60526,Contact_41b03028,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-01-02,2024-01-04
d45af0016f7b06fc66cadce759d3f102c33a5b31e8dee0c13946b4aa2157604a,8b580b979020058a4133eb35f524794a34cf09a18d5bfa430f404266e6bf3975,60527,Contact_e192cb49,GVD,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2024-01-02,2024-01-02
c726dbaa76647bb11cadc31450bcdd7e8081d9967273919d76549b27ac2278a4,f9eca2c2465504d4ed235516248fda390f92ccc270e991e9d2a3d66d0efcc7c5,60520,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Undefined,2024-01-02,2024-01-02
ea8a55100b5edd9e28e4392c55215b41c86bd9244b0793877ad5e85b2ca44cd7,b412b55761fa4f4105ede7655031b38eb9c2ec2e76deb53b4b92f5280cfd1e40,60519,Contact_97e708ac,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,Network,Server & Configuration,2024-01-02,2024-01-02
b1bd8674acd3b9d713ebb09ee5ec22a3dadeadac7c94856086c32d536b048620,,60497,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-01-01,2024-01-01
20fed334ac1e4a962b701be694107e01d2eccd63ef98aa6d2be3ae66e200fad5,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60500,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-01-01,2024-01-03
e289347566c5003904ed737ae235324910f956ed272dea620f2d7908f553358e,e2494728998b67f23f0e57ef2441feb32e15911b3c9f13e2dda5dc4475528a10,60499,Contact_6cde7782,GVW,Closed,Fixed,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2024-01-01,2024-01-01
a50b7e997fd356483ba7e7a0c42fb42a641665a9d89abe01a2d03b5073563e62,,60488,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-29,2023-12-29
c6a9a977476b6df237985fb38d59528649c8fe827bff6f8754bd08a395181a2f,d2052e6781bca17202077c6ce7fcaf620ce93e66e4d4f1116e69907da7a29d4f,60486,Contact_0e21aa3d,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2023-12-29,2024-01-02
d484e3419a9ed04e9a7691de6ebc4ca92ca80fcd5bca8748c884f0e6ecf6bdbd,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,60484,Contact_af3c5772,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-29,2023-12-29
0ace6abf159aa23e71c8483e4b92af828dd9fec3b6818411d200904582eaf609,,60487,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-29,2023-12-29
fcf0cd99ed39a45d8f14b7aaf7c3ee254ae66b02d7684723eff1d6507490ff5f,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60490,Contact_25482fa9,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-29,2023-12-29
aa57ef4ba5a5c8a43c7fba8cee7ddb1c1d92380b97012dbf8b66fdb50c57e9e4,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60489,Contact_52b001c8,GVD,Closed,No Customer Response,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2023-12-29,2024-01-02
f89b3ed040a9fd0289e3794df59c95ebe709cad2c5915f216e498ca4780bb4f4,,60494,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-29,2023-12-29
f3dc7d44bf010e5dc98fea760decde0c3cc788ddd57ebfd842010c3470ed9174,,60493,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-29,2023-12-29
3f2058ec09c2bc863f2b066d258376ec1cf6fd25d13d23c07fead9bae54aa100,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60481,Contact_25482fa9,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
d02e8f76f3ce3e5bec9bad3a982636403c7e2168b33558d29debbd5811f17598,a9e6b5927184f87f384b4f633d7c7fcbcd355fb496a56a5e30a8752cc5718607,60480,Contact_5de0fae4,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
4b480b89779237f4bde125d2576fba18f41691ff3453bca8d0dcf20c3453ac90,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60478,Contact_898aa157,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
74b39aeae94f0ae79bd01e15e164b5c05374182a50a1d88c8c30fbfb56f08116,bbb35a534371499f50d942cd1ad36ca710f8e450baee95ab3a6bea2df3d980e1,60472,Contact_a536621c,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2023-12-28,2023-12-28
57f6a32ede18f851465ddeaee6a650c649246175db4592f9811694fbf287d34c,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60469,Contact_52b001c8,GVW,Closed,Undefined,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-28,2023-12-28
1319d71e6c16f580e2d7f4721a73e0f2bf96da37482b99aa4cbe435b38da418d,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60479,Contact_898aa157,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
78229749e14c69b774f549c609857930577598dfcbbb2292350ae10e57d51c9e,b412b55761fa4f4105ede7655031b38eb9c2ec2e76deb53b4b92f5280cfd1e40,60473,Contact_e75a47cc,GVW,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2023-12-28,2023-12-28
687adb8e013e13e41151d6455f6740779558f700ac53ca5e3e9d4807038bb1a7,bbb35a534371499f50d942cd1ad36ca710f8e450baee95ab3a6bea2df3d980e1,60482,Contact_a536621c,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
36be3b727537c7dd581353923a57c8952e85ad9750a3c41ef22e95a0eb9bbaf5,36a43edeac52d86915a6c0df26cf31cdc7790d00fec13c5b39e8f90f80fde277,60477,Contact_6fd0e5eb,GVD Enterprise,Closed,Fixed,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2023-12-28,2023-12-28
08b76a144b5ecb233b41253803dc37f9927abf20d31535c6ba7bbcbde8cc499a,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60483,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Medium,Other,Undefined,Undefined,2023-12-28,2023-12-28
82b1d5895ffa2550a4bb58992f089beaee10b4b84bc0508fdd77df14696e11ab,2ee7eb63c9cd4178408025a71ca6e83f311ab15ca75fc3389cf579c12dd08a9a,60474,Contact_5de0fae4,GVD,Closed,Done,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-28,2024-01-10
43cbe356bc61de182c3aee9d9d2d016767f43c2a0fe4912c6c68c855fe2b5c05,bbc2f655828f283579d619a34b67271cd05548f6112bbb2164c3b711f4d85003,60470,Contact_b14fec2f,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-28,2023-12-28
ac388d786800844c1f9e6c7910061acd20a87f250301287573ad7f0055f2e0db,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60475,Contact_898aa157,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-28,2023-12-28
5b9c580a255dae2ee659425e160c22c8bb5359fe175c7a334d39799043c06676,b412b55761fa4f4105ede7655031b38eb9c2ec2e76deb53b4b92f5280cfd1e40,60471,Contact_8343ef52,GVW,Closed,Fixed,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2023-12-28,2023-12-29
43a6fdf7d9c010c81e91f8b5b7e6123a350b14436f290b3c25ce4006f811608a,f0bf7369b09b4c6e622e1c2b588d70b6e107e79215e85ad7fb227055b228073a,60476,Contact_6d77af85,GVD,Closed,Fixed,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Performance,Software,2023-12-28,2024-01-05
0546213aa32b7727241bd3454b09c25a64807f56621e3c6486a9c6d0cb5b0ac6,4f3a773a48105f6bdd4e31dfad1a2f5b80673a74165ee2876d2bdaa69623674a,60468,Contact_21fb0858,GVD,Closed,No Customer Response,Undefined,Undefined,Normal,Low,Other,License Issue,Licensing,2023-12-27,2024-01-13
1b24f00efdbc1cc085ee62a076a1869914e2419aa51654b57234d225692ea9df,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60464,Contact_52b001c8,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-27,2023-12-27
6e87ca250cc29e3cb49feee643f7526be8cbb219c38b467b56f19c7791eecd07,f4ff8de6044c007c6c9618c2dc6901edaeb307be4ff709215f081ae12b34f2a4,60466,Contact_5cd4a69f,GVD,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2023-12-27,2023-12-27
97bbd8ab507bdbfd1f316743af4cd150264cfedddeeb8e9748cad59169a98423,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,60465,Contact_52b001c8,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-27,2023-12-27
9c76aa3d29eb16dd15241b6a6586be58618ea469c3bb1dedbe5a52f03b08c244,5fc04fb8a62adab10ab3c6f6b912b41f99f5d17bbe16cacea3dd20de65758a58,60463,Contact_a55f9d3d,GVW,Closed,Fixed,Undefined,Undefined,Normal,Low,Other,User Access Issue,Licensing,2023-12-27,2023-12-27
28837136855a9c7620dd435876e348057179f2b62c60fb1ce23e2574b9a8e29f,fb7bcde46429087d6471fae6ab84f2d41cd4c995f584a18784ff159e01bc0426,60467,Contact_35f417a4,Esko,Closed,No Customer Response,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2023-12-27,2024-01-11
fa0abedacbcfaa4e1d816e56602da74c4861367f4859767dd99db031d55db560,0e45934f296ca9a462fb43e3d47246ced1379555d4eb3e362193b30d7f56058e,60462,Contact_40d215f1,GVW,Closed,Fixed,Undefined,Undefined,Normal,Low,Other,User Access Issue,Licensing,2023-12-27,2023-12-27
6e39026e7d77148dfda513d02e7e54e294b84067cbd537570a2f7d2edb11227e,f9eca2c2465504d4ed235516248fda390f92ccc270e991e9d2a3d66d0efcc7c5,60461,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2023-12-26,2023-12-26
df931c572dac26cd8ce27cfbf6a57b8d7a37f109f69c10a4174a8ed8491c2c04,291179837791b827e2d6367b080ac82ec03aeb9b6ac4a74a7e5eb924567c2888,60459,Contact_f4915829,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2023-12-26,2023-12-26
fef218d9947b3c1b9bf895134082716a3b5532cc2f91c063cbd208975467d6ba,8ba86b1ff475f6ce6d6fea49d3efa5e0e2dfeb1b32e3c43f7d81456e814b55f8,60458,Contact_c2218f2d,GVD,Closed,Done,Module Affected: Application,Undefined,Normal,Medium,Other,Software Question,Software,2023-12-26,2024-01-04
5b4404463f3bb1550ab709eae8bbeefd79af890fb38a06cb9b4ea1b8b51a71e0,60a31e8cb868f7e929e935be1b51f7776ac795266d64f107a3d5383c49ec5360,60457,Contact_898aa157,GVW,Closed,Known Issue,Module Affected: Application,Undefined,Normal,Medium,Other,Software Performance,Software,2023-12-26,2024-01-03
f5817206d041256417fead42790adb33e36d8619becdbb2e8c3ccdc3d22b6f01,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60460,Contact_b5f42782,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-26,2023-12-26
e4a34f9d00d6f54efa9849a8e1be4df342521e1aa5fec60829bdac6e31906f35,a8bc7a2427f93c97a381d12c3bb64f5aa2618662d6390c72d09cbd6e7a63db54,60456,Contact_4494c4da,GVD,Closed,No Customer Response,Module Affected: Application,Undefined,Normal,Low,Other,Crash,Software,2023-12-26,2023-12-29
7167327508544e6b2ff42fc48bf0705f07960d295784783561274717d1b55847,93a65b35cc48ca1c11336fdc2574eb4a0b5642d54f613c7c358665362ac01a13,60452,Contact_20439d47,GVD,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-25,2023-12-25
5969e2da6ae083069a51786287fcac17803dd8e4458f376d596d7f9c774c2142,7634cce8f2c1014bc34c4078a4585dfbcddb729545075f4e4deb9b9b284e9d49,60453,Contact_76150c20,GVD,Closed,No Customer Response,Module Affected: Application,Undefined,Normal,Medium,Other,Crash,Software,2023-12-25,2024-01-11
37fb80dc2a9b95ceae5c237b2759a25efd5159023ff30cfe6074ab321da39661,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,60455,Contact_52b001c8,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-25,2023-12-25
3d87f05801a3a496060b70234025cf7819129e4bd8c9115bae50cb59d3e3839a,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,60454,Contact_52b001c8,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-25,2023-12-25
d0076819cf0f6cc70b5cdf1f5f9a6966ac1d6cbe83109640e69e30b53298f50d,f4974e470986c47ee405cb8ec1302f5f6c1a8f7d2913a820c841cb079159fc1a,60451,Contact_08c025c0,GVD,Closed,Known Issue,Module Affected: Application,Undefined,Normal,Medium,Other,Bug,Software,2023-12-23,2023-12-29
5b7a18ee55b90464e1e0acccba6a48f80e316a05d4a179ddb042b518fc4d6b24,dca89d038553bb727032c8608a470ee7f9ddc41ea85d5106d84cf7cb8f20ac69,60422,Contact_cb9c5d58,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-22
79467c729ee5d29d8a2282cf4407fb3f484c14a003bb43458f2da204ec64cbcd,c66b7cd96ea9c59b452606e5c18931bc9e6ee2bc144713a016c2a050d5f9ab2f,60434,Contact_898aa157,Platform for Digital Bundle,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-22
1620ee6d9567b800de2122fb6ee08533fd8c1b66d564b4986352d6a52a6daa23,4187095bf75105fd7660281d2ee0e338d678e6d0ebc9cf6d69de118fb96bb200,60448,Contact_c4ede4b9,GVW,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2024-01-02
7c56dcae1e43e78817788477b63c996d2462401be7f8492a0fcc98df5b2cf38b,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,60432,Contact_52b001c8,Print Inspection,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2023-12-22,2023-12-22
1696c973d0479fc06ffbad8840de36b0fe281fa34cf8d193b9a7cfa1d0325b02,e662ca70cbc5fccc7231eb1950d1c33eaf337bf3c37c742f2eb6ba5bbe34f836,60424,Contact_6cde7782,GVD Profile Editor,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-22
d0ce586fedfb5ece9cbdb722683682b38cb651f52f9f9e11c99a2799e77e1427,c66b7cd96ea9c59b452606e5c18931bc9e6ee2bc144713a016c2a050d5f9ab2f,60442,Contact_898aa157,Platform for Digital Bundle,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-25
a65815d5c3eb70244a5b31f6ba1aa62746651f87db82d25d9798527a5f1a3913,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,60447,Contact_52b001c8,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2023-12-22,2023-12-22
e30013876c2f1890884c5b08312be0fbfe561106fa12bbcf328e985cb9bd6b85,6dcd509e8a3abc20c55fa8f1bab6ea2cad1e28ece687f7b20dcbc59449037445,60427,Contact_52b001c8,GVW,Closed,Done,Module Affected: Application,Undefined,Normal,Low,Other,Software Question,Software,2023-12-22,2023-12-22
2583b4f43248c71b713361d39e7ff4473b524227ecc583ab93f5564ba0c573c7,17fd0256824fb721390d1e95bc6e96a1409ba205bc3aa592547df60811734d8c,60444,Contact_cb9c5d58,Esko,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-22
8d756b4e651877a88dcee9f8d7dafd05e4de0450b9124d8a6b2c1804f36e3f82,cdad176595db37a9e71a4559b912681cc7690609e0f7a7e8e96ca6224deedf21,60428,Contact_ae6e735f,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2023-12-22,2023-12-22
42ab0186119d29230844719e1c0d367eee62edb12531c4d32e51ddd7f00fd8fc,fa59a58be6f79bbf84d39482f0b846e159d61e114bf815a79ce8f128eea4ffa4,60425,Contact_20439d47,GVD,Duplicate,Undefined,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2023-12-22,2023-12-29
